DateTime,Website Name,URL,Status,Ping (ms),TCP Connect (ms),TLS Handshake (ms),DNS Time (ms),HTTP TTFB (ms),HTTP FirstChunk (ms),HTTP Total (ms),Redirects,Redirect Times (ms),Content Size (KB),Keyword Check,SSL Days Left,SSL Expiry Date,Probes Summary,Notes
2025-10-15T10:29:49.838293+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,118.57,247.79,N/A,2.98,1202.9,84.71,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:29:53.386991+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,227.49,260.98,N/A,3.18,1598.22,3.52,0.05,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:29:58.197176+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,6.92,7.54,N/A,34.66,97.16,0.35,0.09,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:29:58.958540+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,80.45,224.0,N/A,3.76,949.28,0.48,0.01,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:30:03.592111+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,96.64,1226.12,N/A,3.43,678.49,0.36,0.01,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:29:45.592256+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),38.22,N/A,3.49,410.35,0.37,0.02,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:29:48.652501+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),26.35,N/A,2.95,589.21,0.8,0.04,0,[],Unknown,Skipped,85,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:29:51.452835+00:00,SMPB Odisha,https://smpbodisha.in/,Up,190.46,227.81,N/A,3.64,745.54,2.12,0.02,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:29:54.960166+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),72.15,N/A,33.99,446.81,0.49,0.01,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:29:58.252997+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),47.66,N/A,27.77,485.12,0.4,0.06,0,[],8904,Pass,34,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:30:01.601492+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,104.35,299.35,N/A,4.18,1487.43,1.92,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:30:06.817718+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,259.69,276.36,N/A,3.66,1378.45,0.62,0.02,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:30:11.681336+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,7.31,29.17,N/A,3.73,128.74,0.46,0.08,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:30:12.357187+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,168.36,136.04,N/A,4.51,1031.55,0.44,0.01,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:30:16.329165+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,119.18,169.26,N/A,3.96,1117.67,0.24,0.01,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:30:07.961151+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),78.88,N/A,137.21,511.14,0.28,0.02,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:30:11.590921+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),79.85,N/A,4.48,582.23,0.43,0.02,0,[],Unknown,Skipped,85,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:30:14.553058+00:00,SMPB Odisha,https://smpbodisha.in/,Up,146.67,94.42,N/A,3.66,1058.71,0.58,0.02,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:30:17.649261+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),28.19,N/A,3.48,365.98,0.51,0.03,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:30:20.647858+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),16.16,N/A,3.5,440.0,0.44,0.06,0,[],8904,Pass,34,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:30:23.861617+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,136.57,1289.41,N/A,3.23,1440.62,0.8,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:30:28.452328+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,255.18,273.83,N/A,3.22,1387.89,5.95,0.02,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:30:33.439831+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,4.52,21.93,N/A,105.58,113.27,0.36,0.07,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:30:34.267447+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,101.53,237.45,N/A,4.02,801.68,0.36,0.02,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:30:37.128170+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,127.0,83.51,N/A,3.68,1091.41,0.32,0.01,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:30:30.646995+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),38.36,N/A,9.23,462.74,0.2,0.02,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:30:33.797553+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),25.63,N/A,3.03,535.84,0.53,0.01,0,[],Unknown,Skipped,85,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:30:36.673477+00:00,SMPB Odisha,https://smpbodisha.in/,Up,187.81,1250.63,N/A,2.87,1309.02,0.52,0.01,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:30:44.106212+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),41.66,N/A,3.33,383.65,0.54,0.02,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:30:47.174053+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),35.65,N/A,3.66,395.29,0.41,0.06,0,[],8904,Pass,34,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:30:50.540825+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,106.41,88.19,N/A,3.71,1309.53,15.11,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:30:54.923941+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,228.67,255.17,N/A,3.25,1316.65,7.44,0.04,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:30:59.748386+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,48.94,20.89,N/A,42.27,474.41,0.53,0.07,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:31:00.930734+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,115.72,202.73,N/A,3.51,1167.56,0.43,0.03,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:31:04.630065+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,83.85,197.87,N/A,3.28,652.56,0.31,0.01,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:48:21.846845+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),36.54,N/A,101.97,401.54,0.23,0.02,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:48:25.099359+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),32.86,N/A,31.7,414.39,0.57,0.03,0,[],Unknown,Skipped,85,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:48:27.759529+00:00,SMPB Odisha,https://smpbodisha.in/,Up,121.16,118.38,N/A,59.86,1174.45,0.63,0.03,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:48:31.201107+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),90.17,N/A,3.27,490.33,0.62,0.02,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:48:34.527674+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),45.24,N/A,3.4,502.83,0.38,0.06,0,[],8904,Pass,34,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:48:37.819542+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,148.2,238.86,N/A,3.26,1321.22,14.02,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:48:41.798432+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,241.11,298.79,N/A,93.94,1552.34,9.93,0.02,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:48:46.836280+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,26.11,25.81,N/A,85.89,473.19,0.44,0.08,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:48:47.992746+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,149.13,248.61,N/A,3.96,914.84,0.34,0.01,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:48:50.815668+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,233.36,104.12,N/A,58.26,752.3,0.3,0.01,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:49:00.406872+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),94.69,N/A,79.19,457.75,0.2,0.03,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:49:04.088337+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),27.57,N/A,5.07,436.29,0.5,0.04,0,[],Unknown,Skipped,85,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:49:06.921637+00:00,SMPB Odisha,https://smpbodisha.in/,Up,Failed (No Response),191.31,N/A,3.58,868.82,0.47,0.01,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:49:12.171370+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),19.11,N/A,3.45,378.11,0.45,0.03,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:49:15.259772+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),32.64,N/A,4.23,418.2,0.43,0.07,0,[],8904,Pass,34,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:49:18.301524+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,80.66,234.34,N/A,2.77,874.25,0.69,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:49:21.434872+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,241.41,309.81,N/A,3.47,1535.32,6.89,0.03,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:49:26.320686+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,6.78,14.7,N/A,3.55,480.61,0.33,0.06,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:49:27.462637+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,117.92,176.18,N/A,42.07,1186.56,0.35,0.02,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:49:30.778887+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,172.11,258.74,N/A,4.5,1080.76,43.34,0.04,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:56:17.224078+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),17.8,N/A,36.23,491.96,0.2,0.01,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:56:20.456781+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),19.45,N/A,36.38,382.54,0.41,0.03,0,[],Unknown,Skipped,85,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:56:23.074531+00:00,SMPB Odisha,https://smpbodisha.in/,Up,223.43,85.4,N/A,64.03,1258.35,3.61,0.02,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:56:26.419765+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),67.33,N/A,3.44,418.17,0.64,0.01,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:56:29.632511+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),35.6,N/A,3.51,488.01,0.3,0.05,0,[],8904,Pass,34,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:56:33.104920+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up (Slow),Failed (No Response),10254.05,N/A,125.95,3201.76,0.7,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed; TTFB 3201.76ms > threshold 3000.0ms
2025-10-15T10:57:17.071760+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,183.38,159.1,N/A,135.3,841.35,1.23,0.02,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:57:20.394570+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,30.84,14.5,N/A,74.2,488.44,0.32,0.2,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:57:21.561000+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,96.6,1231.72,N/A,77.4,1192.07,0.37,0.02,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:57:26.245600+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,82.9,220.82,N/A,83.31,742.1,0.3,0.01,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:58:02.686493+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),47.36,N/A,38.99,646.74,0.17,0.01,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:58:06.444449+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),16.06,N/A,2.96,590.52,0.42,0.01,0,[],Unknown,Skipped,85,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:58:09.368564+00:00,SMPB Odisha,https://smpbodisha.in/,Up,81.46,82.59,N/A,2.73,1463.08,5.03,0.02,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:58:13.136590+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),16.16,N/A,2.45,573.32,0.47,0.02,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:58:16.412238+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),44.21,N/A,22.9,550.3,0.34,0.08,0,[],8904,Pass,34,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:58:19.935280+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up (Slow),149.66,150.32,N/A,3.84,11052.71,1.7,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",TTFB 11052.71ms > threshold 3000.0ms
2025-10-15T10:58:44.416103+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,161.8,188.64,N/A,3.46,884.49,0.52,0.01,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:58:47.248303+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.94,8.56,N/A,36.1,466.63,0.35,0.07,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:58:48.341627+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,80.91,1252.76,N/A,28.01,889.83,0.32,0.01,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:58:52.429907+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,108.34,183.06,N/A,3.26,875.71,0.38,0.02,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:58:02.686493+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),47.3,N/A,39.03,652.58,0.19,0.01,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:58:06.392946+00:00,Odisha Map Server,https://mapserver.odishaforestgis.in/geoserver/web/,Up,Failed (No Response),27.56,N/A,3.85,590.52,0.42,0.01,0,[],Unknown,Skipped,85,2026-01-08T11:17:41+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:58:09.383621+00:00,SMPB Odisha,https://smpbodisha.in/,Up,146.47,176.54,N/A,3.1,1408.35,0.46,0.02,0,[],Unknown,Pass,70,2025-12-25T02:57:27+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:58:12.738020+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed (No Response),21.86,N/A,3.29,344.74,0.41,0.01,0,[],Unknown,Pass,49,2025-12-04T04:57:50+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:58:15.972339+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed (No Response),45.13,N/A,27.0,503.53,0.38,0.07,0,[],8904,Pass,34,2025-11-18T11:19:02+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
2025-10-15T10:58:19.409899+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up (Slow),176.01,185.42,N/A,4.09,11277.07,0.91,0.0,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",TTFB 11277.07ms > threshold 3000.0ms
2025-10-15T10:58:55.182742+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,100.7,219.07,N/A,3.09,850.3,4.66,0.03,0,[],Unknown,Pass,52,2025-12-06T17:57:23+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:58:58.624742+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,54.51,17.84,N/A,3.49,450.73,0.28,0.05,0,[],11821,Pass,87,2026-01-10T19:33:19+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:58:59.717345+00:00,OFS Disposition List (HRD),https://hrd.odishaforest.in/index.php/admin/login,Up,79.85,98.34,N/A,3.69,1020.32,0.33,0.02,0,[],Unknown,Pass,35,2025-11-19T22:20:58+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:59:03.821744+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,87.7,229.24,N/A,2.7,1178.81,0.3,0.01,0,[],Unknown,Pass,45,2025-11-30T00:03:57+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",
2025-10-15T10:59:05.473356+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed (No Response),46.3,N/A,34.06,422.71,0.21,0.03,0,[],Unknown,Pass,74,2025-12-29T04:05:01+00:00,"{""local_ok"": true, ""confirm_strategy"": ""all"", ""considered_down"": false}",ICMP failed
